ID_Cliente,Fecha,Categoria,Monto,ID_Transaccion,Nombre,Edad,Ciudad,Cantidad_Compras,Monto_Total,Valor_Dolar
425,2025-06-02,Deportes,7257,1902,Pablo Rojas,53.0,Santiago,5,150982,941.97
340,2026-01-13,Deportes,32704,1500,Catalina Torres,23.0,Valparaíso,6,92219,
92,2025-04-15,Moda,13374,422,Ignacio Torres,,Santiago,4,50116,966.07
180,2025-10-22,Electrónica,26202,800,Tomás Flores,41.0,Santiago,4,100172,951.78
139,2025-12-30,Moda,12347,616,Mateo Sepúlveda,43.0,La Serena,5,63124,911.18
62,2025-09-17,Alimentos,16010,296,Daniela González,35.0,Santiago,8,111464,948.57
87,2025-07-26,Juguetes,43541,402,Sofía Vergara,,Santiago,7,451909,
19,2025-04-06,Electrónica,1500,89,Ignacio Soto,43.0,Santiago,5,95817,
375,2025-05-30,Deportes,10362,1661,Gabriel Vergara,40.0,La Serena,5,180519,937.37
188,2025-11-13,Moda,137795,839,Josefa Silva,43.0,Rancagua,3,388775,932.37
28,2026-01-04,Hogar,40121,132,Ignacio Muñoz,34.0,Talca,7,220161,
284,2025-12-24,Moda,47945,1271,Benjamín Céspedes,47.0,Concepción,5,78110,906.44
299,2025-04-11,Hogar,23314,1344,Martina Díaz,34.0,La Serena,6,149096,988.97
408,2025-06-11,Electrónica,30468,1822,Camila Muñoz,35.0,Santiago,6,213680,938.88
421,2026-01-19,Hogar,36400,1880,Antonia Torres,22.0,Santiago,6,108194,
369,2025-07-04,Hogar,22586,1629,Ana Soto,57.0,Santiago,12,131047,927.87
166,2026-01-05,Belleza,30523,725,Ignacio Vergara,27.0,La Serena,4,73809,
321,2025-06-28,Electrónica,18605,1429,Mateo González,35.0,Santiago,3,35420,
56,2025-03-02,Belleza,12121,270,Ana Contreras,40.0,SANTIAGO,7,135464,
381,2025-03-19,Alimentos,97713,1701,Ana Céspedes,26.0,Santiago,9,445915,917.97
206,2025-05-30,Deportes,4993,918,Martina Contreras,34.0,Valparaíso,2,33501,937.37
412,2025-07-27,Moda,7137,1843,Isidora Muñoz,38.0,Temuco,5,64407,
371,2026-01-10,Moda,14336,1648,Mateo Soto,43.0,La Serena,3,33052,
288,2026-01-13,Hogar,48616,1290,Vicente Vergara,26.0,Santiago,5,268697,
82,2025-04-12,Moda,7731,376,Pablo Sepúlveda,24.0,VALPARAÍSO,4,88528,
72,2025-08-10,Electrónica,119871,334,Valentina Pérez,45.0,Antofagasta,4,322269,
327,2025-06-06,Hogar,26357,1450,Isidora Vergara,18.0,Concepción  ,2,39473,930.79
478,2025-06-15,Alimentos,30979,2129,Ana Silva,33.0,Santiago,7,141026,
247,2025-08-09,Electrónica,18934,1119,Fernanda Contreras,26.0,Santiago,2,41174,
205,2025-07-21,Juguetes,16712,911,Benjamín Céspedes,18.0,Santiago,10,261664,961.55
175,2026-01-16,Electrónica,21956,777,Joaquín Silva,,Concepción,4,125233,
378,2025-09-21,Alimentos,25239,1682,Daniela Martínez,23.0,Santiago,9,315431,
70,2026-01-19,Alimentos,2369,329,Benjamín Contreras,47.0,Valparaíso,4,31037,
458,2026-01-11,Moda,49329,2033,Lucas Silva,37.0,Valparaíso,3,68438,
369,2025-11-30,Moda,9453,1638,Ana Soto,57.0,Santiago,12,131047,
4,2025-10-07,Electrónica,29607,13,Pablo Torres,32.0,Valparaíso,6,101303,963.09
203,2025-05-04,Electrónica,73194,898,Benjamín Muñoz,31.0,Santiago,4,129301,
35,2025-10-04,Moda,18940,172,Gabriel Silva,26.0,Santiago,7,100129,
55,2026-01-15,Electrónica,4030,261,Benjamín Flores,,Santiago,6,180447,
343,2025-02-15,Moda,17790,1513,Lucas Torres,31.0,Valparaíso,5,83843,
442,2025-08-04,Moda,33607,1981,Mateo Pérez,35.0,ANTOFAGASTA,6,189438,967.48
204,2025-09-06,Hogar,6860,902,Joaquín Muñoz,21.0,Temuco,6,90057,
55,2025-10-28,Electrónica,1585,259,Benjamín Flores,,Santiago,6,180447,938.19
190,2025-02-09,Hogar,21596,845,Mateo Martínez,35.0,Valparaíso,4,102301,
30,2025-10-01,Moda,16038,139,Pablo Torres,44.0,Santiago,7,82510,962.39
66,2025-05-15,Electrónica,5667,320,Mateo Rojas,29.0,Concepción,5,50267,939.43
480,2025-05-08,Belleza,34501,2145,Camila Contreras,63.0,Santiago,8,596687,945.44
349,2025-03-21,Moda,11923,1538,Valentina Sepúlveda,57.0,Santiago,5,143678,926.15
333,2025-08-12,Hogar,4502,1470,Mateo Soto,23.0,Santiago,6,254770,969.77
125,2025-09-07,Electrónica,4491,559,Gabriel Silva,35.0,Talca  ,5,48915,
30,2025-12-13,Belleza,6129,140,Pablo Torres,44.0,Santiago,7,82510,
24,2025-02-06,Electrónica,30607,113,Antonia Sepúlveda,45.0,Concepción,4,73085,969.47
119,2025-08-27,Juguetes,35958,532,Isidora González,30.0,Santiago,5,112218,965.01
47,2025-09-16,Electrónica,1500,225,Pablo Soto,18.0,SANTIAGO,9,66194,951.14
166,2025-08-28,Belleza,16409,724,Ignacio Vergara,27.0,La Serena,4,73809,968.64
473,2026-01-07,Electrónica,4990,2103,Pablo Soto,48.0,Santiago,6,140937,
411,2025-09-01,Moda,11961,1838,Valentina Martínez,37.0,La Serena,5,46998,965.28
69,2025-02-19,Alimentos,21975,326,Sofía Silva,35.0,Santiago,2,36005,950.43
358,2025-04-11,Hogar,31117,1577,Gabriel González,38.0,Temuco,3,67024,988.97
302,2025-11-05,Belleza,2205,1358,Ignacio Díaz,43.0,Santiago,8,248894,945.13
162,2025-04-24,Hogar,43244,715,Joaquín Martínez,32.0,Temuco,4,201850,938.02
190,2025-10-23,Alimentos,51409,847,Mateo Martínez,35.0,Valparaíso,4,102301,950.46
40,2025-05-06,Deportes,3068,194,Lucas González,43.0,Antofagasta,7,242135,940.18
129,2025-07-19,Deportes,47130,574,Vicente Contreras,50.0,Valparaíso,3,88953,
211,2025-09-07,Belleza,14104,947,Martina Vergara,37.0,Talca,5,111866,
114,2025-12-05,Juguetes,1500,504,Benjamín Pérez,38.0,,3,75159,918.15
355,2025-10-24,Moda,144843,1566,Catalina Díaz,28.0,Santiago,6,382724,945.34
328,2025-11-05,Juguetes,8679,1455,Ana Torres,38.0,Santiago,4,107854,945.13
145,2025-06-02,Hogar,32732,646,Catalina Martínez,32.0,Concepción,2,71955,941.97
2,2025-06-30,Deportes,23663,4,Fernanda Vergara,46.0,Temuco,5,114303,935.74
325,2025-08-15,Electrónica,18443,1437,Catalina Silva,30.0,Antofagasta,9,160227,
103,2025-09-07,Deportes,108517,468,Ignacio Martínez,34.0,Temuco,3,145527,
2,2025-09-03,Alimentos,26419,6,Fernanda Vergara,46.0,Temuco,5,114303,974.13
374,2025-08-06,Belleza,90455,1657,Josefa Céspedes,25.0,Santiago,5,293670,966.02
386,2025-07-16,Moda,6831,1719,Camila Martínez,19.0,Santiago,7,157740,
124,2025-02-21,,18102,548,Benjamín Pérez,28.0,Valparaíso,7,297134,944.65
48,2026-01-27,Moda,30576,229,Gabriel Silva,22.0,Santiago,4,59436,
233,2025-03-21,Moda,10363,1064,Ana Torres,22.0,Santiago,5,33203,926.15
122,2025-03-02,Electrónica,1500,543,Joaquín Soto,43.0,Valparaíso,5,38376,
51,2025-10-19,Hogar,8779,243,Fernanda Sepúlveda,32.0,Valparaíso,6,65689,
203,2025-06-07,Moda,3551,899,Benjamín Muñoz,31.0,Santiago,4,129301,
380,2025-07-24,Moda,7543,1691,Martina Silva,39.0,Concepción,4,84752,948.93
259,2025-11-12,Electrónica,20697,1161,Valentina Céspedes,41.0,Santiago,6,168625,936.89
338,2025-08-03,Moda,8550,1491,Mateo Muñoz,32.0,Talca,5,81453,
304,2026-01-28,Electrónica,23848,1363,Gabriel Torres,53.0,,6,235779,
189,2025-07-08,Deportes,1500,843,Isidora Soto,36.0,La Serena,4,65099,940.28
400,2025-06-26,Alimentos,3515,1780,Mateo Silva,21.0,Valparaíso,4,121404,936.29
325,2025-09-25,Moda,34260,1445,Catalina Silva,30.0,Antofagasta,9,160227,953.24
59,2026-02-02,Belleza,44031,277,Daniela Sepúlveda,31.0,Concepción,4,179167,
148,2025-02-23,Hogar,18428,662,Isidora Contreras,36.0,Valparaíso,3,44429,
376,2025-09-30,Moda,2498,1668,Sofía Contreras,40.0,Temuco,6,88284,961.24
65,2025-05-30,Hogar,12261,315,Pablo Torres,37.0,Concepción,3,91226,937.37
157,2025-07-25,Moda,31941,692,Camila Martínez,32.0,Antofagasta,6,149525,951.27
422,2025-02-12,Electrónica,53674,1887,Joaquín Silva,39.0,Antofagasta,3,87686,961.89
93,2025-08-19,Electrónica,10803,425,Ignacio Rojas,40.0,Santiago,5,86792,966.24
134,2025-10-07,Electrónica,31769,595,Vicente Pérez,49.0,Santiago,5,97963,963.09
434,2025-07-13,Hogar,37648,1939,Camila Vergara,49.0,La Serena,2,55146,
140,2025-06-25,Electrónica,18183,623,Pablo Flores,19.0,Antofagasta,7,83225,937.89
329,2025-07-11,Alimentos,52180,1463,Camila Torres,45.0,Temuco,8,243402,950.43
468,2025-04-20,Belleza,53312,2082,Vicente Díaz,38.0,Santiago,9,631306,
48,2025-04-08,Belleza,9205,228,Gabriel Silva,22.0,Santiago,4,59436,990.68
387,2025-03-26,Moda,33713,1728,Sofía González,39.0,Santiago,4,79355,919.92
260,2025-11-24,Alimentos,8539,1170,Vicente Martínez,44.0,Valparaíso,5,245523,937.36
411,2025-04-24,Hogar,11070,1839,Valentina Martínez,37.0,La Serena,5,46998,938.02
309,2025-09-21,Moda,28828,1377,Mateo Pérez,35.0,Valparaíso,2,61907,
14,2025-03-29,Deportes,3121,67,Fernanda Sepúlveda,41.0,Santiago,5,41234,
7,2025-03-16,Alimentos,1500,25,Sofía Contreras,42.0,Santiago,6,83749,
276,2025-12-23,Electrónica,27022,1236,Benjamín Flores,55.0,Antofagasta,4,109601,908.4
31,2025-11-04,Alimentos,53213,145,Benjamín Silva,36.0,Concepción,5,170439,940.53
121,2025-08-24,Hogar,64815,537,Pablo Soto,18.0,La Serena,4,132910,
182,2025-09-05,Deportes,1898,812,Valentina Céspedes,47.0,Santiago,7,200149,971.22
315,2025-06-16,Juguetes,26264,1402,Isidora Martínez,18.0,Santiago,5,164776,937.78
18,2025-11-08,Hogar,13387,86,Camila González,39.0,LA SERENA,5,47001,
281,2025-08-08,Moda,24500,1255,Martina Torres,18.0,,6,227927,971.88
381,2025-09-01,Juguetes,111249,1700,Ana Céspedes,26.0,Santiago,9,445915,965.28
436,2025-11-13,Electrónica,31360,1947,Camila Flores,33.0,Santiago,6,169964,932.37
334,2025-02-18,Belleza,41052,1476,Ignacio Muñoz,36.0,Concepción,2,67864,947.13
299,2025-05-14,Belleza,21023,1345,Martina Díaz,34.0,La Serena,6,149096,940.18
107,2025-10-14,Juguetes,48079,485,Fernanda Díaz,18.0,Antofagasta,3,75888,957.66
446,2025-11-22,Belleza,3571,1994,Joaquín Céspedes,18.0,Santiago,4,26506,
486,2025-07-15,Moda,1500,2165,Isidora Vergara,34.0,Temuco,3,42207,967.22
385,2025-11-23,Hogar,1500,1717,Ana Sepúlveda,42.0,Santiago,2,73356,
351,2025-05-15,Belleza,42783,1545,Tomás Flores,40.0,Santiago,8,244951,939.43
177,2025-08-30,Juguetes,107326,788,Daniela Silva,28.0,Temuco,8,237786,
79,2025-08-04,Hogar,11538,363,Vicente Torres,25.0,Antofagasta,4,104030,967.48
454,2025-05-18,Electrónica,31389,2019,Ana Pérez,32.0,Santiago,3,103520,
325,2025-11-16,Deportes,28845,1442,Catalina Silva,30.0,Antofagasta,9,160227,
226,2025-06-15,Moda,32662,1027,Mateo Céspedes,32.0,Santiago,8,160620,
227,2025-04-13,Belleza,7374,1031,Ignacio Martínez,44.0,Santiago,3,55980,
388,2025-11-13,Belleza,10418,1731,Ignacio Muñoz,58.0,Santiago,7,71668,932.37
298,2025-05-08,Juguetes,10177,1336,Pablo Soto,34.0,Santiago,5,60240,945.44
415,2025-05-15,Moda,8810,1862,Ana Silva,18.0,Talca,5,32925,939.43
469,2025-02-17,Electrónica,41276,2090,Valentina Torres,34.0,Valparaíso,3,108446,939.54
149,2025-10-20,Electrónica,68656,666,Ignacio Flores,36.0,Concepción,4,215241,960.34
80,2025-08-14,Deportes,51540,365,Joaquín Céspedes,29.0,Santiago,2,56185,952.37
277,2025-12-06,Hogar,2421,1240,Benjamín Pérez,,Concepción,5,118679,
17,2025-06-06,Electrónica,45887,78,Tomás Torres,44.0,Santiago,6,141564,930.79
7,2025-03-07,Hogar,7438,28,Sofía Contreras,42.0,Santiago,6,83749,926.52
406,2025-08-24,Belleza,14351,1804,Tomás Vergara,40.0,Concepción,13,379598,
118,2025-11-26,Hogar,106932,526,Camila Rojas,36.0,Santiago,4,215176,937.15
166,2025-04-05,Alimentos,13305,726,Ignacio Vergara,27.0,La Serena,4,73809,
12,2025-02-10,Belleza,41417,56,Catalina Martínez,18.0,Antofagasta,6,121573,960.6
143,2025-04-01,Juguetes,26891,639,Martina Sepúlveda,45.0,Santiago,4,122993,953.07
63,2025-08-04,Moda,171080,303,Josefa Soto,48.0,,8,403211,967.48
164,2025-08-29,Deportes,47677,719,Pablo Muñoz,,Santiago,4,123755,967.48
344,2025-07-22,Electrónica,67512,1519,Tomás González,21.0,Santiago,4,129467,956.65
140,2025-03-24,Moda,6389,625,Pablo Flores,19.0,Antofagasta,7,83225,932.14
2,2025-09-02,,11121,8,Fernanda Vergara,46.0,Temuco,5,114303,968.35
286,2025-05-25,Alimentos,35082,1281,Antonia Silva,25.0,Santiago,3,88755,
181,2025-03-09,Hogar,51115,804,Antonia Martínez,30.0,Santiago,5,127936,
231,2026-01-04,Deportes,6489,1050,Benjamín Martínez,24.0,Santiago,6,125732,
72,2026-01-25,Electrónica,50472,337,Valentina Pérez,45.0,Antofagasta,4,322269,
11,2025-12-02,Moda,18246,48,Tomás Flores,,Santiago,5,150627,927.95
415,2025-06-08,Moda,14177,1858,Ana Silva,18.0,Talca,5,32925,
23,2025-02-18,Moda,34672,107,Valentina Muñoz,29.0,SANTIAGO,8,137927,947.13
76,2025-06-30,Belleza,28181,350,Benjamín Pérez,43.0,Valparaíso,6,242674,935.74
238,2025-04-29,Electrónica,21793,1080,Pablo Díaz,27.0,Santiago,6,225347,937.54
50,2026-01-11,Deportes,18627,239,Fernanda Vergara,36.0,Santiago,5,131071,
45,2026-01-07,Moda,34864,214,Sofía Sepúlveda,52.0,Santiago,1,33233,
255,2025-05-15,Electrónica,21198,1145,Joaquín Contreras,50.0,Concepción,6,129485,939.43
354,2025-03-08,Electrónica,24864,1564,Pablo Rojas,26.0,Temuco,5,89958,
320,2026-01-08,Hogar,57855,1423,Fernanda Flores,19.0,Santiago  ,7,148631,
179,2025-08-26,Moda,40010,794,Antonia Contreras,43.0,Santiago,4,119994,962.51
241,2025-05-12,Alimentos,14618,1097,Camila Sepúlveda,24.0,Santiago,4,46769,933.26
333,2025-12-27,Belleza,49476,1472,Mateo Soto,23.0,Santiago,6,254770,
316,2026-01-04,Hogar,24723,1405,Joaquín Sepúlveda,18.0,Temuco,4,102841,
443,2025-02-18,Electrónica,14097,1986,Camila Torres,41.0,Santiago,2,95004,947.13
75,2025-04-12,Hogar,28805,346,Joaquín González,47.0,Antofagasta,2,52355,
118,2025-12-02,Electrónica,11805,524,Camila Rojas,36.0,Santiago,4,215176,927.95
49,2025-08-10,Hogar,8023,233,Joaquín Contreras,23.0,La Serena,5,250520,
144,2025-02-07,Moda,14035,645,Pablo Soto,53.0,Santiago,6,124824,967.59
423,2025-08-04,Belleza,86471,1892,Fernanda Soto,24.0,Concepción,7,466236,967.48
120,2025-11-05,Alimentos,5005,534,Camila Céspedes,18.0,Santiago,2,40647,945.13
423,2025-09-03,Electrónica,62617,1893,Fernanda Soto,24.0,Concepción,7,466236,974.13
137,2025-10-17,Deportes,43408,604,Lucas Rojas,41.0,Concepción,5,228832,956.13
342,2025-09-19,Moda,32283,1507,Martina Vergara,,Antofagasta,5,189888,
237,2025-10-04,Electrónica,26074,1075,Joaquín Martínez,34.0,Santiago,5,126680,
448,2025-12-26,Electrónica,12654,2006,Catalina Céspedes,51.0,Antofagasta,5,186536,905.04
13,2025-04-25,Electrónica,6663,61,Daniela Sepúlveda,40.0,Santiago,8,436526,937.81
358,2025-02-06,Moda,29104,1578,Gabriel González,38.0,Temuco,3,67024,969.47
20,2026-01-09,Alimentos,85916,93,Benjamín Silva,18.0,Antofagasta,3,171873,
150,2025-07-10,Alimentos,13860,667,Sofía Sepúlveda,49.0,Santiago,2,18509,948.33
378,2025-06-28,Hogar,46444,1678,Daniela Martínez,23.0,Santiago,9,315431,
456,2026-01-25,Belleza,94780,2030,Vicente Silva,40.0,Temuco,6,338914,
60,2025-06-24,Belleza,18660,281,Joaquín Sepúlveda,18.0,Valparaíso,6,237199,950.16
314,2025-03-08,Deportes,18305,1395,Martina Rojas,49.0,Concepción,3,50907,
79,2025-05-13,Juguetes,11332,360,Vicente Torres,25.0,Antofagasta,4,104030,941.2
318,2026-01-30,Hogar,1642,1412,Daniela Céspedes,36.0,Valparaíso,3,79499,
478,2025-11-12,Juguetes,10480,2132,Ana Silva,33.0,Santiago,7,141026,936.89
191,2025-05-05,Hogar,25013,848,Joaquín Flores,53.0,Santiago,4,51277,940.95
269,2025-08-26,Hogar,10839,1207,Lucas Céspedes,25.0,Santiago,5,111300,962.51
482,2025-08-29,Belleza,3750,2152,Ignacio Vergara,31.0,Antofagasta,5,90638,967.48
24,2025-09-19,Belleza,19950,111,Antonia Sepúlveda,45.0,Concepción,4,73085,
10,2025-03-07,Deportes,89261,43,Sofía Rojas,48.0,Santiago,8,1333744,926.52
27,2025-03-06,Deportes,36025,126,Pablo Torres,51.0,Rancagua,5,219889,936.7
42,2025-10-08,Moda,5917,205,Fernanda González,44.0,Valparaíso,6,100265,961.61
12,2025-10-08,Moda,5755,53,Catalina Martínez,18.0,Antofagasta,6,121573,961.61
123,2025-11-24,Deportes,9566,546,Joaquín Muñoz,32.0,Talca,4,73665,937.36
14,2025-05-08,Juguetes,18055,69,Fernanda Sepúlveda,41.0,Santiago,5,41234,945.44
320,2025-11-15,Deportes,22682,1421,Fernanda Flores,19.0,Santiago  ,7,148631,
435,2025-03-30,Deportes,3097,1943,Pablo Soto,31.0,La Serena,5,12466,
351,2025-09-03,Belleza,4759,1551,Tomás Flores,40.0,Santiago,8,244951,974.13
38,2025-05-16,Electrónica,33107,184,Ignacio Céspedes,35.0,Santiago,2,62024,940.25
30,2026-01-20,Moda,4359,138,Pablo Torres,44.0,Santiago,7,82510,
203,2025-07-24,Belleza,36738,900,Benjamín Muñoz,31.0,Santiago,4,129301,948.93
180,2025-11-28,Moda,61873,797,Tomás Flores,41.0,Santiago,4,100172,929.14
28,2025-04-21,Hogar,44436,133,Ignacio Muñoz,34.0,Talca,7,220161,968.71
17,2025-02-09,Hogar,13825,81,Tomás Torres,44.0,Santiago,6,141564,
416,2026-01-28,Moda,138970,1863,Joaquín Soto,31.0,Rancagua,6,291890,
432,2025-11-18,Moda,14539,1934,Daniela Vergara,42.0,Santiago,3,65089,919.82
122,2025-03-07,Belleza,21979,542,Joaquín Soto,43.0,Valparaíso,5,38376,926.52
447,2025-03-08,Electrónica,16637,2000,Mateo Flores,50.0,La Serena,6,119618,
321,2025-06-23,Juguetes,18349,1428,Mateo González,35.0,Santiago,3,35420,947.03
216,2025-11-30,Deportes,19490,984,Martina Sepúlveda,25.0,Santiago,9,68242,
34,2025-06-06,Electrónica,18063,166,Vicente Rojas,34.0,Concepción,5,152189,930.79
52,2025-07-05,Belleza,161472,249,Valentina Pérez,31.0,Santiago,4,362249,
297,2025-08-19,Hogar,3007,1332,Ignacio Flores,30.0,Santiago,4,97618,966.24
98,2025-07-28,Electrónica,79564,447,Joaquín Martínez,27.0,Concepción,5,203985,957.82
324,2025-07-24,Juguetes,172720,1436,Antonia Vergara,37.0,Concepción,3,301973,948.93
194,2025-03-30,Moda,7860,859,Josefa Flores,21.0,Santiago,2,35947,
303,2026-01-01,Deportes,57574,1359,Ana Contreras,42.0,Temuco,2,140864,
343,2025-09-16,Belleza,5689,1511,Lucas Torres,31.0,Valparaíso,5,83843,951.14
21,2025-10-05,Belleza,57015,98,Tomás Pérez,39.0,Antofagasta,4,125113,
328,2025-12-17,Juguetes,58834,1453,Ana Torres,38.0,Santiago,4,107854,913.74
182,2025-04-19,Electrónica,15778,806,Valentina Céspedes,47.0,Santiago,7,200149,
168,2025-06-25,Belleza,11057,738,Valentina Torres,33.0,Talca,7,155662,937.89
355,2025-09-02,Juguetes,51726,1570,Catalina Díaz,28.0,Santiago,6,382724,968.35
23,2026-01-22,Deportes,2482,103,Valentina Muñoz,29.0,SANTIAGO,8,137927,
95,2025-06-29,Deportes,44885,435,Gabriel Díaz,52.0,Santiago,4,122811,
16,2025-07-22,Hogar,41409,75,Fernanda Céspedes,38.0,Santiago,4,295672,956.65
130,2025-01-07,Belleza,75279,578,Lucas Pérez,54.0,Antofagasta,4,199345,1010.98
414,2026-01-22,Moda,65092,1852,Camila Flores,,Talca  ,10,259794,
397,2025-11-27,Hogar,26515,1766,Ana Contreras,45.0,Santiago,5,88986,930.89
275,2025-06-28,Deportes,17006,1231,Pablo Sepúlveda,23.0,Santiago,5,97151,
207,2025-06-16,Moda,9041,919,Fernanda González,23.0,Antofagasta,6,158417,937.78
296,2025-04-20,Juguetes,8435,1327,Tomás Díaz,45.0,Santiago,5,59794,
472,2025-10-04,Hogar,30310,2099,Ignacio Pérez,20.0,Santiago,4,135198,
466,2025-03-13,Electrónica,2492,2073,Catalina Silva,,Valparaíso,6,191442,932.28
456,2025-12-05,Deportes,20313,2029,Vicente Silva,40.0,Temuco,6,338914,918.15
172,2025-08-01,Belleza,93055,763,Sofía Silva,34.0,Concepción,9,167098,976.8
218,2025-02-16,Belleza,3523,990,Sofía Soto,35.0,Santiago,5,166427,
84,2025-06-07,Belleza,59122,389,Ignacio González,20.0,Santiago,6,328573,
50,2026-01-24,Electrónica,22280,236,Fernanda Vergara,36.0,Santiago,5,131071,
423,2025-02-08,Juguetes,61586,1890,Fernanda Soto,24.0,Concepción,7,466236,
56,2025-08-22,Hogar,14234,268,Ana Contreras,40.0,SANTIAGO,7,135464,968.63
296,2025-10-21,Hogar,9003,1330,Tomás Díaz,45.0,Santiago,5,59794,953.21
336,2026-01-02,Deportes,17856,1481,Ignacio Martínez,42.0,Valparaíso  ,8,162645,
25,2025-06-17,Hogar,1500,118,Fernanda Díaz,53.0,Santiago,6,178627,935.21
451,2025-08-24,Alimentos,18216,2013,Catalina Céspedes,47.0,Valparaíso,3,81891,
152,2025-04-22,Deportes,9825,674,Martina Vergara,39.0,Temuco,5,98425,961.14
53,2025-04-08,Electrónica,32897,250,Josefa Sepúlveda,42.0,SANTIAGO,2,45965,990.68
408,2025-06-16,Moda,54478,1823,Camila Muñoz,35.0,Santiago,6,213680,937.78
35,2025-11-10,,2931,169,Gabriel Silva,26.0,Santiago,7,100129,946.24
21,2025-05-06,Hogar,25835,95,Tomás Pérez,39.0,Antofagasta,4,125113,940.18
447,2025-09-01,Belleza,20762,1996,Mateo Flores,50.0,La Serena,6,119618,965.28
8,2025-03-22,Hogar,12528,34,Joaquín Rojas,23.0,Antofagasta,4,115258,
458,2025-06-24,Juguetes,19087,2035,Lucas Silva,37.0,Valparaíso,3,68438,950.16
466,2025-08-06,Belleza,41822,2071,Catalina Silva,,Valparaíso,6,191442,966.02
99,2025-06-09,Deportes,70628,449,Lucas Silva,34.0,Talca,6,283508,933.91
163,2025-03-04,Hogar,18775,717,Pablo González,18.0,Santiago,3,83855,953.11
359,2025-04-25,Hogar,25953,1579,Sofía Vergara,47.0,Santiago,7,452801,937.81
425,2026-01-07,Electrónica,26382,1905,Pablo Rojas,53.0,Santiago,5,150982,
1,2025-07-05,Alimentos,21363,1,Sofía Céspedes,26.0,La Serena,3,86427,
386,2025-09-07,Electrónica,12370,1720,Camila Martínez,19.0,Santiago,7,157740,
243,2025-05-15,Electrónica,1500,1102,Sofía Silva,39.0,ANTOFAGASTA,6,237596,939.43
244,2025-10-04,Juguetes,4579,1109,Lucas Rojas,46.0,Santiago,7,49886,
347,2025-08-01,Deportes,34588,1527,Catalina Muñoz,40.0,Santiago,7,271177,976.8
18,2025-10-25,Moda,8326,83,Camila González,39.0,LA SERENA,5,47001,
365,2025-12-27,Alimentos,23256,1609,Camila Sepúlveda,22.0,Santiago,12,228862,
152,2025-07-10,Juguetes,17780,677,Martina Vergara,39.0,Temuco,5,98425,948.33
482,2025-08-24,Alimentos,9603,2151,Ignacio Vergara,31.0,Antofagasta,5,90638,
231,2025-09-25,Alimentos,3127,1047,Benjamín Martínez,24.0,Santiago,6,125732,953.24
329,2025-06-02,Belleza,38180,1461,Camila Torres,45.0,Temuco,8,243402,941.97
174,2025-12-05,Alimentos,14259,771,Daniela Céspedes,56.0,Concepción,9,218391,918.15
343,2025-03-06,Moda,19608,1515,Lucas Torres,31.0,Valparaíso,5,83843,936.7
363,2025-10-31,Electrónica,17597,1599,Isidora Céspedes,44.0,La Serena,5,151483,
442,2025-02-27,Electrónica,23374,1984,Mateo Pérez,35.0,ANTOFAGASTA,6,189438,941.76
418,2025-06-27,Alimentos,3216,1870,Camila Martínez,18.0,Santiago,6,100695,930.67
87,2026-01-29,,9264,405,Sofía Vergara,,Santiago,7,451909,
83,2025-09-10,,1954,385,Valentina Céspedes,40.0,Santiago,8,184300,966.35
367,2025-03-24,Moda,16031,1622,Benjamín Sepúlveda,38.0,Antofagasta,7,199989,932.14
377,2025-12-24,Moda,30195,1674,Daniela Contreras,29.0,Santiago,7,101601,906.44
23,2025-07-06,Hogar,25021,105,Valentina Muñoz,29.0,SANTIAGO,8,137927,
485,2025-10-31,Alimentos,4960,2163,Benjamín Silva,41.0,Santiago,2,14663,
157,2025-08-05,Belleza,23624,689,Camila Martínez,32.0,Antofagasta,6,149525,964.28
369,2026-01-17,Hogar,7334,1634,Ana Soto,57.0,Santiago,12,131047,
186,2025-09-29,Moda,12440,827,Pablo Sepúlveda,38.0,Santiago,3,54928,958.9
277,2025-12-26,Hogar,25553,1241,Benjamín Pérez,,Concepción,5,118679,905.04
13,2025-12-01,Electrónica,163860,63,Daniela Sepúlveda,40.0,Santiago,8,436526,928.16
291,2025-06-22,Hogar,5809,1306,Ignacio Céspedes,35.0,Santiago,6,69563,
192,2025-07-28,Juguetes,80413,853,Lucas Sepúlveda,18.0,Temuco,6,156994,957.82
380,2025-07-18,Belleza,14415,1692,Martina Silva,39.0,Concepción,4,84752,966.78
282,2025-09-16,Electrónica,5741,1263,Benjamín Silva,33.0,Temuco,6,93747,951.14
47,2025-09-01,,4744,224,Pablo Soto,18.0,SANTIAGO,9,66194,965.28
31,2025-03-05,Moda,57757,146,Benjamín Silva,36.0,Concepción,5,170439,948.87
239,2025-07-11,Deportes,16712,1089,Mateo Martínez,27.0,Santiago,7,68480,950.43
82,2025-04-14,Hogar,28336,374,Pablo Sepúlveda,24.0,VALPARAÍSO,4,88528,978.09
404,2025-04-17,Deportes,19800,1792,Catalina Torres,18.0,Valparaíso,4,114966,969.23
254,2025-08-16,Hogar,14848,1143,Mateo Flores,34.0,Valparaíso,6,119936,
487,2025-07-27,Belleza,133829,2171,Mateo Silva,,Santiago  ,5,557911,
419,2025-11-25,Moda,46336,1876,Martina Rojas,36.0,Santiago,1,45307,939.57
285,2025-10-10,Electrónica,106085,1275,Pablo Soto,53.0,Talca  ,4,188703,948.77
283,2025-12-09,Electrónica,15592,1266,Joaquín Céspedes,18.0,Valparaíso,6,142983,920.02
